train_lr,train_class_error,train_loss,train_loss_ce,train_loss_bbox,train_loss_giou,train_loss_ce_0,train_loss_bbox_0,train_loss_giou_0,train_loss_ce_1,train_loss_bbox_1,train_loss_giou_1,train_loss_ce_enc,train_loss_bbox_enc,train_loss_giou_enc,train_loss_ce_unscaled,train_class_error_unscaled,train_loss_bbox_unscaled,train_loss_giou_unscaled,train_cardinality_error_unscaled,train_loss_ce_0_unscaled,train_loss_bbox_0_unscaled,train_loss_giou_0_unscaled,train_cardinality_error_0_unscaled,train_loss_ce_1_unscaled,train_loss_bbox_1_unscaled,train_loss_giou_1_unscaled,train_cardinality_error_1_unscaled,train_loss_ce_enc_unscaled,train_loss_bbox_enc_unscaled,train_loss_giou_enc_unscaled,train_cardinality_error_enc_unscaled,test_class_error,test_loss,test_loss_ce,test_loss_bbox,test_loss_giou,test_loss_ce_0,test_loss_bbox_0,test_loss_giou_0,test_loss_ce_1,test_loss_bbox_1,test_loss_giou_1,test_loss_ce_enc,test_loss_bbox_enc,test_loss_giou_enc,test_loss_ce_unscaled,test_class_error_unscaled,test_loss_bbox_unscaled,test_loss_giou_unscaled,test_cardinality_error_unscaled,test_loss_ce_0_unscaled,test_loss_bbox_0_unscaled,test_loss_giou_0_unscaled,test_cardinality_error_0_unscaled,test_loss_ce_1_unscaled,test_loss_bbox_1_unscaled,test_loss_giou_1_unscaled,test_cardinality_error_1_unscaled,test_loss_ce_enc_unscaled,test_loss_bbox_enc_unscaled,test_loss_giou_enc_unscaled,test_cardinality_error_enc_unscaled,test_coco_eval_bbox,epoch,n_parameters,ema_test_class_error,ema_test_loss,ema_test_loss_ce,ema_test_loss_bbox,ema_test_loss_giou,ema_test_loss_ce_0,ema_test_loss_bbox_0,ema_test_loss_giou_0,ema_test_loss_ce_1,ema_test_loss_bbox_1,ema_test_loss_giou_1,ema_test_loss_ce_enc,ema_test_loss_bbox_enc,ema_test_loss_giou_enc,ema_test_loss_ce_unscaled,ema_test_class_error_unscaled,ema_test_loss_bbox_unscaled,ema_test_loss_giou_unscaled,ema_test_cardinality_error_unscaled,ema_test_loss_ce_0_unscaled,ema_test_loss_bbox_0_unscaled,ema_test_loss_giou_0_unscaled,ema_test_cardinality_error_0_unscaled,ema_test_loss_ce_1_unscaled,ema_test_loss_bbox_1_unscaled,ema_test_loss_giou_1_unscaled,ema_test_cardinality_error_1_unscaled,ema_test_loss_ce_enc_unscaled,ema_test_loss_bbox_enc_unscaled,ema_test_loss_giou_enc_unscaled,ema_test_cardinality_error_enc_unscaled,ema_test_coco_eval_bbox,all_best_res,all_best_ep,regular_best_res,regular_best_ep,ema_best_res,ema_best_ep,now_time,train_epoch_time,epoch_time
9.999999999999965e-05,19.968026946311774,7.0426225662231445,0.9036929094514181,0.3290612760671349,0.292233901107034,1.1557193384614102,0.3606164962053299,0.3202663149944572,0.9569142998651017,0.33107813981383344,0.29676239556351375,1.1909418984901072,0.48764304754345916,0.4176925699378169,0.9036929094514181,19.968026946311774,0.06581225519090197,0.146116950553517,3190.6476744186048,1.1557193384614102,0.07212329902794472,0.1601331574972286,2947.01511627907,0.9569142998651017,0.0662156280130148,0.14838119778175687,3134.961046511628,1.1909418984901072,0.09752860937354177,0.20884628496890845,3101.940988372093,4.100492785053868,5.15097415062689,0.6987147177419355,0.21258672098478965,0.1776688972548131,0.9380040322580645,0.20893012395789545,0.178083376177857,0.7245463709677419,0.21719865176466205,0.18093911822765105,1.0355972782258065,0.31832591276015004,0.26037895799644534,0.6987147177419355,4.100492785053868,0.04251734410682993,0.08883444862740655,252.49495967741936,0.9380040322580645,0.0417860247375023,0.0890416880889285,226.70665322580646,0.7245463709677419,0.04343973025078735,0.09046955911382552,251.8366935483871,1.0355972782258065,0.06366518211941566,0.13018947899822267,247.51814516129033,"[0.6177948103815435, 0.7666927309104052, 0.6633590316701652, 0.29570957095709566, 0.3848331347245936, 0.668700995080328, 0.40875972848110614, 0.8061140991403262, 0.8769461906955375, 0.35, 0.768543783049943, 0.9078834683953505]",0,31875896,4.611131606563445,5.096523100329984,0.6900831653225806,0.21419475948618305,0.17697310339539282,0.9426033266129032,0.20140936141533236,0.17342931140334375,0.7172379032258065,0.21454291574416623,0.17809840447960362,1.0335181451612903,0.303930958432536,0.2505017473332344,0.6900831653225806,4.611131606563445,0.04283895172298916,0.08848655169769641,254.6804435483871,0.9426033266129032,0.04028187220495555,0.08671465570167187,226.41229838709677,0.7172379032258065,0.04290858283638954,0.08904920223980181,252.50806451612902,1.0335181451612903,0.06078619185474611,0.1252508736666172,249.21774193548387,"[0.6196107401739389, 0.7667724072944297, 0.6693770642754778, 0.29570957095709566, 0.3870714877867572, 0.6697720019776646, 0.4146241248723989, 0.8118348505627127, 0.877976117335622, 0.35, 0.7728949398968625, 0.906868047844516]",0.6196107401739389,0,0.6177948103815435,0,0.6196107401739389,0,2025-04-03 17:48:49.263948,0:02:12,0:02:55
9.999999999999965e-05,2.705692699343659,4.931019399332445,0.638333853455477,0.22358897259069044,0.18727751644544824,0.8067415115445159,0.22248914234859998,0.19223701503387716,0.6634332369926363,0.22188460029834925,0.18760091801022374,0.9070502353269,0.37981432433738266,0.3005680656710336,0.638333853455477,2.705692699343659,0.04471779448348422,0.09363875822272412,3253.4497093023256,0.8067415115445159,0.04449782853209695,0.09611850751693858,2966.981976744186,0.6634332369926363,0.044376919955708256,0.09380045900511187,3283.7273255813952,0.9070502353269,0.07596286486747653,0.1502840328355168,3203.479069767442,2.8649176320722027,4.523117930658402,0.5725491431451613,0.23351876221356854,0.1833827219182445,0.7116935483870968,0.21364930163948767,0.18002436838803754,0.5900327620967742,0.22649084091667207,0.18257096710224305,0.7971900201612904,0.3588385216651424,0.2731769515141364,0.5725491431451613,2.8649176320722027,0.046703752280483325,0.09169136095912225,257.241935483871,0.7116935483870968,0.042729860321889,0.09001218419401877,237.73487903225808,0.5900327620967742,0.04529816819535148,0.09128548355112152,261.58165322580646,0.7971900201612904,0.07176770420084076,0.1365884757570682,242.42943548387098,"[0.6873789737011898, 0.8488049347848693, 0.750215867953398, 0.3287128712871287, 0.4824775902374166, 0.7318589683351383, 0.43331666303854677, 0.8189368912116133, 0.8729374030509042, 0.325, 0.7594505061911769, 0.9070279480496113]",1,31875896,1.6147900242959299,4.246114573171062,0.558625252016129,0.19049471027908788,0.16132485193590965,0.7043220766129032,0.19027769253138574,0.16625804682412454,0.5792905745967742,0.19015882692990765,0.161692310364977,0.791015625,0.3059509759468417,0.24670366101687954,0.558625252016129,1.6147900242959299,0.0380989420978773,0.08066242596795482,247.87298387096774,0.7043220766129032,0.03805553847022595,0.08312902341206227,230.46774193548387,0.5792905745967742,0.03803176510958902,0.0808461551824885,252.50907258064515,0.791015625,0.061190195201385404,0.12335183050843977,237.37600806451613,"[0.7113050808622585, 0.8615999444378506, 0.7746740080032601, 0.3287128712871287, 0.5047084858592213, 0.7530636992861993, 0.44068538384045636, 0.8443973475910548, 0.8878606440987704, 0.325, 0.7891339191043649, 0.915155774398057]",0.7113050808622585,1,0.6873789737011898,1,0.7113050808622585,1,2025-04-03 17:51:46.428103,0:02:12,0:02:57
9.999999999999965e-05,1.2902723090593204,4.4350592790648,0.5559154862581297,0.20978396067092586,0.1777733590713767,0.6866293161414391,0.21612242377081584,0.18386811423440313,0.5768149612947951,0.21305965819331102,0.17998847136663837,0.7618368567422379,0.37941666259322054,0.29385002220785894,0.5559154862581297,1.2902723090593204,0.041956792226017905,0.08888667953568835,3296.443604651163,0.6866293161414391,0.04322448461208232,0.09193405711720157,2931.596511627907,0.5768149612947951,0.04261193158494872,0.08999423568331918,3300.9811046511627,0.7618368567422379,0.07588333248399025,0.14692501110392947,3093.4037790697676,1.2095950957267516,4.2354077177663,0.5366683467741935,0.20309783326041314,0.16820538909204544,0.651335685483871,0.2124387203685699,0.17985274486484065,0.5631300403225806,0.20238878373657504,0.16838807804930594,0.7307837701612904,0.34706215656572775,0.27205616548176736,0.5366683467741935,1.2095950957267516,0.04061956661603143,0.08410269454602272,244.0514112903226,0.651335685483871,0.04248774379131294,0.08992637243242033,223.39717741935485,0.5631300403225806,0.04047775665117848,0.08419403902465297,242.86491935483872,0.7307837701612904,0.06941243152945273,0.13602808274088368,237.89314516129033,"[0.7297381758519216, 0.8803396802987843, 0.7958753787446654, 0.30297029702970296, 0.5531771850578221, 0.7703953391895355, 0.4508879169545039, 0.8419794481150529, 0.8914199085169638, 0.3, 0.7752572644877158, 0.9221785001874384]",2,31875896,1.0689303490423387,3.9173285192058933,0.5020161290322581,0.1852262259250687,0.15587043389678001,0.6313319052419355,0.1828886548117284,0.15919715670808668,0.5151524697580645,0.18803169109648274,0.15802850249794223,0.7035660282258065,0.2964928508285553,0.23952650567216258,0.5020161290322581,1.0689303490423387,0.03704524538930385,0.07793521694839001,249.90524193548387,0.6313319052419355,0.036577731010413936,0.07959857835404334,232.41532258064515,0.5151524697580645,0.03760633824933921,0.07901425124897112,249.15725806451613,0.7035660282258065,0.05929857053824009,0.11976325283608129,237.34576612903226,"[0.7467819846046467, 0.8950934895734518, 0.8172946066483165, 0.32046204620462043, 0.566539822617211, 0.7884387360491009, 0.45801483401280335, 0.8507909867912203, 0.892625045132435, 0.35, 0.7905631461624198, 0.9224810802266479]",0.7467819846046467,2,0.7297381758519216,2,0.7467819846046467,2,2025-04-03 17:54:45.879563,0:02:12,0:02:59
9.999999999999965e-05,0.913455590536428,4.341619996137397,0.514281179045522,0.20559014944836151,0.1711092657821123,0.6665399002474408,0.21925281660501347,0.18170323008021644,0.5454461492771326,0.20768452969401383,0.17273100701182387,0.7568034163741179,0.39852895431740337,0.30194939180862074,0.514281179045522,0.913455590536428,0.041118029886206914,0.08555463289105615,3219.023837209302,0.6665399002474408,0.043850563310606536,0.09085161504010822,2742.921511627907,0.5454461492771326,0.041536905997714334,0.08636550350591193,3238.709593023256,0.7568034163741179,0.07970579058624977,0.15097469590431037,3017.913953488372,1.6844500880087576,4.199485052016474,0.5283203125,0.21622812928211305,0.17262338354222237,0.6175340221774194,0.21162959488649521,0.17485131167115703,0.5485131048387096,0.2059781989983974,0.16922034443386139,0.7096774193548387,0.36665919471171593,0.278250040306199,0.5283203125,1.6844500880087576,0.04324562604268713,0.08631169177111118,244.75604838709677,0.6175340221774194,0.042325918953264915,0.08742565583557851,227.3820564516129,0.5485131048387096,0.0411956396194235,0.08461017221693069,241.46673387096774,0.7096774193548387,0.07333183919470157,0.1391250201530995,233.44052419354838,"[0.7321042977185833, 0.8940944722739822, 0.8028949694440586, 0.3801980198019802, 0.5707166740795082, 0.766702265228345, 0.4486955706980611, 0.8314854812577541, 0.8779765966271904, 0.375, 0.7805335461868363, 0.9035031852172242]",3,31875896,1.0278231713079637,3.7781162684963596,0.4529674899193548,0.19300421050960018,0.15630980821386461,0.5735887096774194,0.1916048098956385,0.161701649066902,0.47580645161290325,0.18931067326376516,0.15619654604984867,0.6649445564516129,0.31730074098994654,0.24538060085427377,0.4529674899193548,1.0278231713079637,0.038600842258141886,0.07815490410693231,245.46370967741936,0.5735887096774194,0.038320961858957045,0.080850824533451,231.56854838709677,0.47580645161290325,0.03786213455661651,0.07809827302492434,245.1804435483871,0.6649445564516129,0.06346014802975039,0.12269030042713688,236.05342741935485,"[0.7677606620598839, 0.9137583482477973, 0.8349348143632406, 0.3287128712871287, 0.604147155505758, 0.805651906173965, 0.4695102667141981, 0.8513555839680073, 0.8912721122437649, 0.325, 0.8010827031377523, 0.9179869424890352]",0.7677606620598839,3,0.7321042977185833,3,0.7677606620598839,3,2025-04-03 17:57:44.688987,0:02:12,0:02:58
9.999999999999965e-05,0.8919106416924055,4.096759933649108,0.4920066319232763,0.2019814582411633,0.1683878003511318,0.5917076988275661,0.214776923004971,0.17792274480642276,0.5105506949646529,0.20310573609069335,0.16940986344287562,0.679385271460511,0.39262273145276444,0.29490236993445906,0.4920066319232763,0.8919106416924055,0.040396291788580806,0.0841939001755659,3249.0921511627907,0.5917076988275661,0.04295538459406343,0.08896137240321138,2680.116860465116,0.5105506949646529,0.04062114714016748,0.08470493172143781,3231.538081395349,0.679385271460511,0.078524546515803,0.14745118496722953,2953.4002906976743,1.2301334258048766,3.963424067343435,0.4738218245967742,0.2037728884287419,0.16801783190138878,0.5665637600806451,0.2094861413201978,0.1730407930670246,0.48828125,0.20368577864381573,0.1694311119856373,0.6484375,0.37632938498450863,0.2825558079827216,0.4738218245967742,1.2301334258048766,0.04075457786600436,0.08400891595069439,254.4485887096774,0.5665637600806451,0.041897227957604394,0.0865203965335123,222.5514112903226,0.48828125,0.040737155704729015,0.08471555599281864,247.83064516129033,0.6484375,0.07526587694883347,0.1412779039913608,234.46975806451613,"[0.7496557676278466, 0.9154915982498234, 0.8191394361258315, 0.404950495049505, 0.5852704315127624, 0.7884410538945119, 0.45740515107667934, 0.8391385115847071, 0.8732171342996692, 0.4, 0.7924100137230033, 0.8988669675176494]",4,31875896,1.0009806233067666,3.643115039794676,0.4308215725806452,0.19100967229854676,0.1529462264189797,0.5296433971774194,0.19585576353053893,0.16047298788062989,0.4485257056451613,0.18714775193122127,0.15276712780037233,0.6197706653225806,0.32729738085500654,0.24685685192385026,0.4308215725806452,1.0009806233067666,0.03820193450777761,0.07647311320948985,245.80645161290323,0.5296433971774194,0.03917115262799686,0.08023649394031494,225.1602822580645,0.4485257056451613,0.0374295505424661,0.07638356390018616,244.93447580645162,0.6197706653225806,0.0654594762431037,0.12342842596192513,233.89012096774192,"[0.7824580319128175, 0.9239164134821936, 0.8538675200784042, 0.3792079207920792, 0.6102277087169486, 0.8233391906809518, 0.47446886416784945, 0.8559777138875311, 0.890285499630915, 0.375, 0.7973749697619159, 0.9168479690632865]",0.7824580319128175,4,0.7496557676278466,4,0.7824580319128175,4,2025-04-03 18:00:44.232416,0:02:13,0:02:59
9.999999999999965e-05,0.6080944327420966,3.981609289036241,0.46228668703589326,0.20066798734803531,0.16837447562883068,0.5601885260537613,0.2137525253517683,0.1780694261539814,0.48105855334636777,0.2027833638496177,0.17034043330092763,0.6581306314745615,0.3896505621976631,0.2963061223196429,0.46228668703589326,0.6080944327420966,0.04013359745054744,0.08418723781441534,3228.4822674418606,0.5601885260537613,0.04275050500277863,0.0890347130769907,2561.1444767441862,0.48105855334636777,0.04055667283923127,0.08517021665046381,3207.313662790698,0.6581306314745615,0.0779301123390364,0.14815306115982144,2868.603488372093,0.7089146029564642,3.876314740027151,0.4654737903225806,0.20338801474821183,0.16342950311879959,0.5427482358870968,0.2122315439966417,0.17124195733378011,0.4793031754032258,0.20223072543740273,0.16360578722050112,0.6413180443548387,0.36060242691347677,0.27074148986608754,0.4654737903225806,0.7089146029564642,0.040677603123889815,0.08171475155939979,241.23487903225808,0.5427482358870968,0.042446308739243016,0.08562097866689006,224.67842741935485,0.4793031754032258,0.040446145219668266,0.08180289361025056,239.9959677419355,0.6413180443548387,0.07212048504621751,0.13537074493304377,229.11693548387098,"[0.7689087700052943, 0.9263744217425924, 0.8357668547883097, 0.2558855885588559, 0.6140198720852825, 0.814279538841912, 0.4653722275193234, 0.8455689785347351, 0.8725906584592855, 0.275, 0.7877974743569743, 0.9039806652015223]",5,31875896,1.0131744876984627,3.545890200522638,0.4237021169354839,0.17911688562843106,0.14952936167678527,0.5030871975806451,0.19339669399684475,0.16030702715919865,0.43746849798387094,0.18219273429243796,0.15312175068163103,0.6000189012096774,0.318965774149664,0.24498324745124386,0.4237021169354839,1.0131744876984627,0.035823377149720344,0.07476468083839263,246.84173387096774,0.5030871975806451,0.03867933860108737,0.08015351357959932,221.78125,0.43746849798387094,0.036438546774368134,0.07656087534081552,244.88709677419354,0.6000189012096774,0.06379315497413758,0.12249162372562193,230.2953629032258,"[0.7917131243493936, 0.9330798907175964, 0.8585111299193254, 0.3297029702970297, 0.6492975472729344, 0.835026029155381, 0.476520207920217, 0.8623296002591538, 0.8925241824537861, 0.325, 0.8098834454685828, 0.9214308916037057]",0.7917131243493936,5,0.7689087700052943,5,0.7917131243493936,5,2025-04-03 18:03:43.357767,0:02:12,0:02:59
9.999999999999965e-05,0.4766792474791061,3.898532590200735,0.4479382162870363,0.20114316808622937,0.16811931112477946,0.5347963234712911,0.21490596560544745,0.1788585383878198,0.4635681774727134,0.2033512617612994,0.17025651817404946,0.6344254263611727,0.3864696961502696,0.29470000287821124,0.4479382162870363,0.4766792474791061,0.04022863361724587,0.08405965556238973,3203.923546511628,0.5347963234712911,0.042981193041385604,0.0894292691939099,2525.229069767442,0.4635681774727134,0.04067025234879449,0.08512825908702473,3197.080523255814,0.6344254263611727,0.07729393912609234,0.14735000143910562,2871.343895348837,1.3058668567288307,3.858585138474741,0.4515498991935484,0.19232600410619088,0.1628120197884498,0.5374873991935484,0.21079866503996234,0.1739878400919899,0.46311113911290325,0.19517499556945217,0.16596369541460468,0.6250630040322581,0.38674057635568804,0.2935699000954628,0.4515498991935484,1.3058668567288307,0.03846520068304193,0.0814060098942249,249.58064516129033,0.5374873991935484,0.04215973291185594,0.08699392004599495,230.07157258064515,0.46311113911290325,0.039034998915608854,0.08298184770730234,248.26310483870967,0.6250630040322581,0.07734811504281336,0.1467849500477314,234.33568548387098,"[0.7790340648393006, 0.9348771956686152, 0.8532244746809721, 0.3792079207920792, 0.6229314397063217, 0.8196165949926922, 0.4689064181069267, 0.8469010468705763, 0.8782183480705321, 0.375, 0.7997995559805844, 0.904079082212261]",6,31875896,0.879350108485068,3.5162625274350567,0.4166929183467742,0.18277048259492842,0.15179860964417458,0.4871156754032258,0.1956425041200653,0.1605095555705409,0.4295772429435484,0.18303689408686855,0.1535378186212432,0.5877961189516129,0.31782305192562843,0.24996169488276204,0.4166929183467742,0.879350108485068,0.03655409659709661,0.07589930482208729,244.85383064516128,0.4871156754032258,0.039128500908132524,0.08025477778527045,219.68548387096774,0.4295772429435484,0.03660737891351023,0.0767689093106216,242.92943548387098,0.5877961189516129,0.06356461063748406,0.12498084744138102,231.46270161290323,"[0.795253380502807, 0.9394773013447546, 0.8625818560121946, 0.35445544554455444, 0.638175433974135, 0.8398274041879841, 0.47931825491793295, 0.86070280095628, 0.8890074195238707, 0.35, 0.8072676460414675, 0.9194712850313599]",0.795253380502807,6,0.7790340648393006,6,0.795253380502807,6,2025-04-03 18:06:44.525355,0:02:14,0:03:01
9.999999999999965e-05,0.368503268929415,3.7172395783801413,0.42421384134957957,0.18593190665854964,0.15861938945775808,0.5100944652113804,0.19922005679718283,0.16801597877990368,0.43712028930353564,0.1891287648400595,0.16134202255066052,0.6113467547782632,0.38203558457452197,0.2901705098013545,0.42421384134957957,0.368503268929415,0.03718638137675995,0.07930969472887904,3216.8343023255816,0.5100944652113804,0.039844011368100035,0.08400798938995184,2565.5883720930233,0.43712028930353564,0.037825753045983096,0.08067101127533026,3194.6267441860464,0.6113467547782632,0.07640711730995843,0.14508525490067725,2888.641569767442,0.8035741006174395,3.874773379295103,0.4483996975806452,0.19778345308957562,0.1694536638115683,0.5178301411290323,0.2136845347141066,0.17460800527084258,0.46389868951612906,0.19843460847773858,0.1695979775920991,0.6209992439516129,0.41112002441959994,0.28896334070351815,0.4483996975806452,0.8035741006174395,0.03955669079216257,0.08472683190578414,251.0514112903226,0.5178301411290323,0.042736907069000504,0.08730400263542129,230.9415322580645,0.46389868951612906,0.03968692180370131,0.08479898879604955,246.54939516129033,0.6209992439516129,0.08222400517232957,0.14448167035175907,236.83064516129033,"[0.7797477609093092, 0.9383049926436574, 0.8566703559623865, 0.45445544554455447, 0.6316354161225072, 0.8189948275938479, 0.469912334272389, 0.8473338346842813, 0.8742392556403941, 0.45, 0.7820660750175777, 0.9061915643611614]",7,31875896,0.7288455347861013,3.4346730132256784,0.4012569304435484,0.17564192570505605,0.1485823855525063,0.47271925403225806,0.19110932898136876,0.1588581036175451,0.4163148941532258,0.17848843876873294,0.15089159482909786,0.5735887096774194,0.3178534161659979,0.24936801555656618,0.4012569304435484,0.7288455347861013,0.035128385219122135,0.07429119277625315,242.7741935483871,0.47271925403225806,0.038221865862367616,0.07942905180877255,220.9576612903226,0.4163148941532258,0.035697687687652725,0.07544579741454893,242.03125,0.5735887096774194,0.06357068310101185,0.12468400777828309,232.8991935483871,"[0.8078339999198615, 0.948267581646384, 0.8748617373374882, 0.4297029702970297, 0.6458555784541113, 0.8510714602761842, 0.48400372621702425, 0.864847886989892, 0.8906900334333233, 0.425, 0.8094740794622934, 0.9210339178921274]",0.8078339999198615,7,0.7797477609093092,7,0.8078339999198615,7,2025-04-03 18:09:44.807599,0:02:13,0:03:00
9.999999999999965e-05,0.33635324877361916,3.6381336001462716,0.4088084754555724,0.1865036672977514,0.15753788975782174,0.491958447251209,0.20296638039655462,0.16794951107612877,0.4216469583123229,0.19034844872563383,0.16058229007000147,0.5964891733125198,0.37176349066024605,0.28157885490461837,0.4088084754555724,0.33635324877361916,0.03730073351153108,0.07876894487891087,3234.201453488372,0.491958447251209,0.04059327607757823,0.08397475553806438,2562.0436046511627,0.4216469583123229,0.038069689758988313,0.08029114503500073,3198.0043604651164,0.5964891733125198,0.07435269814937613,0.14078942745230918,2836.649127906977,0.9136097815728956,3.681666270379097,0.42795488911290325,0.18676170694731897,0.15744999964391032,0.4944871471774194,0.2094335265217289,0.17048240272748855,0.4367124495967742,0.19233910066466178,0.16068754585519915,0.6037361391129032,0.35814018307193635,0.28348116384398553,0.42795488911290325,0.9136097815728956,0.03735234149761738,0.07872499982195516,235.04435483870967,0.4944871471774194,0.04188670539447377,0.08524120136374427,220.3014112903226,0.4367124495967742,0.03846782037327366,0.08034377292759957,237.78427419354838,0.6037361391129032,0.07162803687876271,0.14174058192199276,229.7258064516129,"[0.7828105586887936, 0.9439210352026349, 0.8536758820862543, 0.4297029702970297, 0.6646992798721826, 0.8165909853851065, 0.46528798845189245, 0.8569465059716203, 0.8928730636826827, 0.425, 0.8217977416955483, 0.9181053296860777]",8,31875896,0.7154281370101436,3.348381830799964,0.3890656502016129,0.17118405947281468,0.1446554083977976,0.4555821572580645,0.18581552503089752,0.15507910460714372,0.3984532510080645,0.17662673515658225,0.1489255744363031,0.5519783266129032,0.3172297028283919,0.2537863552570343,0.3890656502016129,0.7154281370101436,0.03423681212288718,0.0723277041988988,244.5866935483871,0.4555821572580645,0.03716310483193205,0.07753955230357186,221.5453629032258,0.3984532510080645,0.03532534684505193,0.07446278721815155,243.1008064516129,0.5519783266129032,0.06344594019314935,0.12689317762851715,229.7570564516129,"[0.8118084946101966, 0.950224607618499, 0.8836895113454192, 0.45445544554455447, 0.6840052060567833, 0.851567647200409, 0.4844335751778255, 0.8694989021333445, 0.895638491826597, 0.45, 0.8206806327050595, 0.9248658713546709]",0.8118084946101966,8,0.7828105586887936,8,0.8118084946101966,8,2025-04-03 18:12:45.746254,0:02:14,0:03:00
9.999999999999965e-05,0.35075208087300147,3.536487387501916,0.3972759241281554,0.1791126553055852,0.15389507017856421,0.4732470291991567,0.1963450969651688,0.16475541272828745,0.4098601506893025,0.18250718622706658,0.15637587925722432,0.5711091049881869,0.3693378935719645,0.28266598388206127,0.3972759241281554,0.35075208087300147,0.03582253097448238,0.07694753508928211,3169.505523255814,0.4732470291991567,0.03926901941209338,0.08237770636414372,2553.6366279069766,0.4098601506893025,0.03650143724368062,0.07818793962861216,3139.954651162791,0.5711091049881869,0.07386757863122363,0.14133299194103063,2894.447965116279,0.8169579044465096,3.72417349584641,0.4187563004032258,0.18175869759532712,0.15381735671431787,0.4907069052419355,0.2070585870214047,0.1713786734448325,0.43305821572580644,0.19059964185280184,0.16069228658753057,0.6013104838709677,0.39393324092511206,0.32110312052311435,0.4187563004032258,0.8169579044465096,0.03635173954910809,0.07690867835715894,241.7076612903226,0.4907069052419355,0.04141171760256252,0.08568933672241626,232.8477822580645,0.43305821572580644,0.03811992831047504,0.08034614329376528,244.3235887096774,0.6013104838709677,0.07878664778845926,0.16055156026155717,234.37802419354838,"[0.7917018203680125, 0.9503715514183413, 0.8684610361184073, 0.404950495049505, 0.6751220036026347, 0.823446574807346, 0.46913969028539293, 0.8612747710185348, 0.8857184205184598, 0.4, 0.8089830988892734, 0.9104837871164225]",9,31875896,0.5899744341450353,3.2652678835776543,0.37444871471774194,0.16721969530467065,0.1419134127997583,0.4456590221774194,0.1841657726514724,0.15199941564952174,0.3902627268145161,0.16946352862061992,0.14327815090937,0.5404485887096774,0.3101807582762934,0.246228085890893,0.37444871471774194,0.5899744341450353,0.033443938940763474,0.07095670639987915,242.23387096774192,0.4456590221774194,0.03683315454832008,0.07599970782476087,226.25604838709677,0.3902627268145161,0.03389270582626904,0.071639075454685,241.62701612903226,0.5404485887096774,0.06203615160719041,0.1231140429454465,233.32762096774192,"[0.8215691205339964, 0.95927214375826, 0.8975425247502287, 0.4297029702970297, 0.6999646161718679, 0.8602119908777889, 0.486970941378519, 0.8768712486680036, 0.8987930015354282, 0.425, 0.8143368256907283, 0.9265934925505921]",0.8215691205339964,9,0.7917018203680125,9,0.8215691205339964,9,2025-04-03 18:15:48.096683,0:02:13,0:03:02
